Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./skelrm-parrows 44497 256 +RTS -N256",45.812098340603974,45.55500873021278,46.01609539416921,0.3175038218425626,0.0,0.3533332613693473
"bench/./skelrm-parrows 44497 256 +RTS -N128",86.46154772475438,86.09306479407097,86.80456061824485,0.5733324081380599,0.0,0.5941157591767176
"bench/./skelrm-parrows 44497 256 +RTS -N64",165.0100144520989,164.4636463611125,165.49348469069182,0.7885880516539435,0.0,0.8373950171903513
"bench/./skelrm-parrows 44497 256 +RTS -N32",314.4036384436579,313.82777441827204,314.9052871651715,0.8122733631374598,0.0,0.8688810732135898
"bench/./skelrm-parrows 44497 256 +RTS -N16",622.9430621776075,621.9594479845663,623.8401774505401,1.4846195207397226,0.0,1.5538492329652176
"bench/./skelrm-parrows 44497 256 +RTS -N192",87.44019820526319,86.66508055826272,88.03707464823448,0.919200912427753,0.0,1.0338203250673004
"bench/./skelrm-parrows 44497 256 +RTS -N1",9798.75951748016,9788.468807993211,9815.461768576384,14.594035754950331,0.0,15.584393058919915
"bench/./skelrm-eden 44497 256 +RTS -N256",46.06909287550874,45.80540932597214,46.29262178828974,0.3574990100892971,8.702335715267317e-15,0.38716343389733915
"bench/./skelrm-eden 44497 256 +RTS -N128",86.66837833848341,85.99465696091939,87.21048370656614,0.8482651568769055,0.0,0.938954040575124
"bench/./skelrm-eden 44497 256 +RTS -N64",164.53852804911295,164.09930373679092,164.80509100558024,0.4056203844060005,0.0,0.46170058401712083
"bench/./skelrm-eden 44497 256 +RTS -N32",315.6925248163822,313.4744094967047,317.6698527651776,3.2365207137765886,0.0,3.4248324705396023
"bench/./skelrm-eden 44497 256 +RTS -N16",624.1701887533035,623.1271232561966,624.959087656483,1.2080360794267504,0.0,1.366412982342239
"bench/./skelrm-eden 44497 256 +RTS -N192",86.75075385218355,86.21790719355631,87.11761710172885,0.5511240961825155,0.0,0.6354257876422944
"bench/./skelrm-eden 44497 256 +RTS -N1",9798.75951748016,9788.468807993211,9815.461768576384,14.594035754950331,0.0,15.584393058919915
