"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N32",2.353440849636401,2.349922741554503,2.3600091822243376,1.3211487717235255e-2,7.800225050525694e-3,2.2005983954425927e-2
"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N16",2.8832069383206953,2.859085744855392,2.906552343486625,6.218518128300343e-2,4.4329469102828374e-2,9.986726325071878e-2
"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N8",5.183175764537814,5.178273610981933,5.187342519719227,9.933872361675988e-3,7.7289576413734715e-3,1.4099137764568448e-2
"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N4",10.006692393657637,10.004392424325895,10.009262389307118,4.365052230381865e-3,3.5078027563961484e-3,5.4108103898875505e-3
"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N2",19.130447492423375,19.123786915280263,19.13991665394396,1.2446200911457077e-2,8.070303866610161e-3,1.5669547446557783e-2
"bench/./skelrm-parr-eden-cp 11213 32 +RTS -N1",37.82903585785817,37.81951258302395,37.836391815470456,1.1148898689149192e-2,5.632105878545898e-3,1.6241621374766434e-2
"bench/./skelrm-parr-mult 11213 32 +RTS -N32",2.4927128301707073,2.4878631018335815,2.4980367444402387,1.3706346858939818e-2,1.0275070199307682e-2,1.891793755381585e-2
"bench/./skelrm-parr-mult 11213 32 +RTS -N16",3.2202062251583228,3.2030239094570936,3.2304260501566664,3.31368245987176e-2,2.3822678718950198e-2,4.819016052497375e-2
"bench/./skelrm-parr-mult 11213 32 +RTS -N8",5.500154982187972,5.491268612872684,5.509587851349622,1.9250406220738432e-2,1.5127394291338782e-2,2.5783361942069517e-2
"bench/./skelrm-parr-mult 11213 32 +RTS -N4",10.23999006366111,10.230790650390576,10.253605094106002,2.082426711257759e-2,1.2563986982149554e-2,2.947966716832063e-2
"bench/./skelrm-parr-mult 11213 32 +RTS -N2",19.815909661136995,19.351061261503013,21.00215866741349,1.1067080563189784,0.2132185535560853,1.6861582353175566
"bench/./skelrm-parr-mult 11213 32 +RTS -N1",37.82888522949508,37.815171709087664,37.84987818171195,2.1508157138941754e-2,7.7484555375131915e-3,2.9272631811986874e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N32",2.524544472729275,2.516006273006655,2.5333739674276936,2.1758337613620414e-2,1.7405943452608173e-2,2.8975423127297555e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N16",2.882934131666119,2.865158058835323,2.909127406725616,5.253074424895705e-2,3.7507537773895976e-2,7.72368575678114e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N8",5.305269885560943,5.300697355111538,5.310724949648449,1.0398916268548618e-2,8.317420721176375e-3,1.302658979772224e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N4",10.159656933004186,10.15515239820314,10.167562909436834,1.1137047697549687e-2,6.325366666108928e-3,1.777190268516431e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N2",19.31862754816826,19.31007701564646,19.328855488735616,1.461630260921386e-2,8.854729636465218e-3,2.118846119758193e-2
"bench/./skelrm-parr-par 11213 32 +RTS -N1",38.203836374945354,38.197534591692644,38.208817063642,7.105844303699555e-3,4.567870903335563e-3,9.31727538173597e-3
