"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N32",4.669924239230655,4.667042443998638,4.673770409071155,7.441169689414621e-3,4.860480529818035e-3,1.0354203335248212e-2
"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N16",5.514088793929114,5.484476569200104,5.537472336705626,5.436020037320903e-2,3.571550675272485e-2,8.476227688809267e-2
"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N8",10.326385672870092,10.322261947686156,10.32984960165953,6.82807808171085e-3,5.107357143760827e-3,8.607305539929031e-3
"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N4",19.97583768429662,19.96873684085131,19.98274179790242,1.083484519343519e-2,6.968846995784321e-3,1.615164014693722e-2
"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N2",38.26483564091043,38.235296108551005,38.30544982401268,4.298601305254737e-2,2.2366875192807514e-2,6.337821039128899e-2
"bench/./skelrm-parr-eden-cp 11213 64 +RTS -N1",75.82723948036748,75.72820997713958,75.89715530795559,0.10536112656148107,0.0,0.12109776563583127
"bench/./skelrm-parr-mult 11213 64 +RTS -N32",5.556909323721278,5.539904171409013,5.56926728432396,3.172599706835782e-2,2.196250902378221e-2,5.142737253453901e-2
"bench/./skelrm-parr-mult 11213 64 +RTS -N16",5.926862238135238,5.902569290496912,5.942760277439114,3.905692621697981e-2,2.344427062977217e-2,6.98648286123083e-2
"bench/./skelrm-parr-mult 11213 64 +RTS -N8",10.749519525977027,10.73358446069584,10.769617253191726,3.276400481739697e-2,2.3213395715077752e-2,4.6987662069306844e-2
"bench/./skelrm-parr-mult 11213 64 +RTS -N4",20.35730895570347,20.350856453917718,20.366640667708737,1.221968329101239e-2,7.7921806224731825e-3,1.690425329320051e-2
"bench/./skelrm-parr-mult 11213 64 +RTS -N2",41.31543227013018,38.64434925700463,46.523666736755004,5.577336842697329,1.8597299360361624e-2,6.930875331052057
"bench/./skelrm-parr-mult 11213 64 +RTS -N1",75.56726275392822,75.52909352236942,75.62097093804114,4.786918802829105e-2,0.0,5.3045450670513354e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N32",4.966446758037084,4.952700295271433,4.986467306243055,3.5723036962292315e-2,2.2599766770561875e-2,6.076050713584231e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N16",5.643866663807474,5.621136479240953,5.670031833773607,5.346382503444274e-2,4.199112925744109e-2,7.207221711117856e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N8",10.557051885841352,10.547404472201906,10.567394799532812,1.8713554848931713e-2,1.4497991969223408e-2,2.3839055326548713e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N4",20.302406514611558,20.290321479175397,20.31575774360819,1.9617025894625533e-2,1.4382730029494905e-2,2.8410212812603905e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N2",38.598177540002425,38.5898709360744,38.60331585265545,8.525817754204074e-3,3.7120768712194064e-3,1.2132240801883071e-2
"bench/./skelrm-parr-par 11213 64 +RTS -N1",76.37528733462212,76.35260902143236,76.38664942262103,1.9640115821794268e-2,0.0,1.9679713694195383e-2
