Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./torus_matrix_parrows 1024 +RTS -N256",5.0152570663235325,4.802437769392941,5.15187251341866,0.20537904541923524,0.0,0.23662489546749654
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./torus_matrix_parrows 512 +RTS -N256",2.7850434107101467,2.7757657962802287,2.7911710137419714,9.192617363489137e-3,0.0,1.0613319779733713e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./torus_matrix_parrows 512 +RTS -N256",2.6105811986382412,2.5933557925825492,2.644982233189818,2.979218023434058e-2,0.0,2.980653938190876e-2
"bench/./torus_matrix_eden 512 +RTS -N256",2.6097703567637116,2.5223053530909385,2.6748119188390422,9.911750392847464e-2,0.0,0.11265529011811767
"bench/./torus_matrix_parrows 512 +RTS -N64",2.3001144360061097,2.2963575674300567,2.3026189133604547,3.756716040808354e-3,0.0,4.337882024130714e-3
"bench/./torus_matrix_eden 512 +RTS -N64",2.273339973486689,2.266410021429775,2.277422473853476,6.2809396915758835e-3,0.0,7.071098057193208e-3
"bench/./torus_matrix_parrows 512 +RTS -N16",1.658413279473925,1.645491413318392,1.6655366207125433,1.1365739300643664e-2,0.0,1.2337988944937796e-2
"bench/./torus_matrix_eden 512 +RTS -N16",1.6153592597520792,1.613794197805997,1.6163605147683533,1.5058638833241795e-3,0.0,1.7342245595202482e-3
"bench/./torus_matrix_parrows 512 +RTS -N1",10.074141655720913,9.978978249948858,10.12923766942722,8.54414369760743e-2,0.0,9.542909503383346e-2
"bench/./torus_matrix_eden 512 +RTS -N1",9.959652293766682,9.889190144383189,9.995621096090739,6.106213270384102e-2,0.0,6.229979311266844e-2
"bench/./torus_matrix_parrows 1024 +RTS -N256",4.311384218158551,4.174861735210595,4.397685411988505,0.13002980501315511,0.0,0.14947805246732987
"bench/./torus_matrix_eden 1024 +RTS -N256",4.302771705858139,4.240671023033945,4.3499044184161795,7.225064055429727e-2,0.0,8.163625284906585e-2
"bench/./torus_matrix_parrows 1024 +RTS -N64",4.997741900832846,4.9614400225810975,5.026947429281614,4.569688478806846e-2,0.0,5.058545913516367e-2
"bench/./torus_matrix_eden 1024 +RTS -N64",4.87227048821472,4.847797230363664,4.895776554586587,3.9902471672768766e-2,0.0,4.0713701242162545e-2
"bench/./torus_matrix_parrows 1024 +RTS -N16",7.31995701503561,7.278696592204658,7.35158380882502,4.863270796801377e-2,1.0877919644084146e-15,5.477921372376154e-2
"bench/./torus_matrix_eden 1024 +RTS -N16",7.20384152428489,7.15838095453433,7.228106347465911,3.963824948001883e-2,1.0877919644084146e-15,4.2027906586200946e-2
"bench/./torus_matrix_parrows 1024 +RTS -N1",99.36562503924317,98.89506521480332,99.60552029653938,0.4077519147400852,0.0,0.4155107741318388
"bench/./torus_matrix_eden 1024 +RTS -N1",100.93941424971585,100.16309244714232,101.67984436042052,1.2525370329848187,0.0,1.2824625711943116
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./torus_matrix_parrows 2048 +RTS -N256",14.038260616535089,13.94419101809594,14.214736634818372,0.15294393157486225,0.0,0.15619958464277023
"bench/./torus_matrix_eden 2048 +RTS -N256",13.631276170947876,13.515807583881077,13.7249109884954,0.14696725679484865,0.0,0.16218026134975852
"bench/./torus_matrix_parrows 2048 +RTS -N64",22.14645762743343,22.056170869129478,22.215272864083293,0.10562663291225306,0.0,0.11919148621243983
"bench/./torus_matrix_eden 2048 +RTS -N64",21.45738997074173,21.34272882293421,21.528878640657343,0.1080020798713246,0.0,0.1238220084593689
"bench/./torus_matrix_parrows 2048 +RTS -N16",1.8593149203467452,1.78518969749543,1.896562040436445,6.419671243990506e-2,2.7194799110210365e-16,6.451390443097932e-2
"bench/./torus_matrix_eden 2048 +RTS -N16",1.5732873533512735,1.5114847868210652,1.6100274390874494,5.631600528230262e-2,0.0,6.36356951694928e-2
"bench/./torus_matrix_parrows 2048 +RTS -N1",913.399030259052,883.3595517463747,930.4365172586503,26.709913058339687,0.0,29.509793116598395
"bench/./torus_matrix_eden 2048 +RTS -N1",878.2835361700578,869.7726427949495,884.99310728698,10.417822227569177,0.0,11.621318071505904
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/./torus_matrix_parrows 2048 +RTS -N256",14.157353381670847,14.004054746334829,14.28671629211098,0.2064796829313246,2.175583928816829e-15,0.22406313349728996
"bench/./torus_matrix_eden 2048 +RTS -N256",13.62770758744437,13.509845527789762,13.723740399474174,0.15102145216139293,0.0,0.16633370962933292
"bench/./torus_matrix_parrows 2048 +RTS -N64",22.151747340794902,22.051136143785488,22.251497280132543,0.17203094281663267,0.0,0.17277196298470648
"bench/./torus_matrix_eden 2048 +RTS -N64",21.550294579827376,21.37634577923532,21.649706412466823,0.15519615468894668,0.0,0.17218634500505844
"bench/./torus_matrix_parrows 2048 +RTS -N16",2.084985397076277,1.876086860639431,2.237358151790858,0.23108200690581504,0.0,0.2639173528548845
"bench/./torus_matrix_eden 2048 +RTS -N16",1.5124431426254425,1.4847201271456043,1.5269407601255267,2.4084557523739447e-2,2.7194799110210365e-16,2.5110610098845198e-2
